,Unnamed: 0,c1,c2,c3,c4,c5,c6,r1,r2,r3,r4,r5,r6,w1,w2,w3,w4,w5,w6,not_intercepted,nfe
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,7934
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8032
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8126
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8223
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8320
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8417
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8516
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8614
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8711
0,0,-0.0071354622250592,0.1664040395623947,0.1122982934627677,0.4691128436502942,-0.3262059597824461,-0.0844358505922736,0.4807750395271012,0.4077541561079446,0.3699026783835915,0.793832617380799,0.5559696506671555,0.7615507042666044,0.2549186104170887,0.0519029100363762,0.1479986475698186,0.5564778618220464,0.2224669057482176,0.785980769528972,0.27,874
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8810
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,8907
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9003
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9100
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9199
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9295
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9394
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9491
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9589
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9689
0,0,-0.0071354622250592,0.1664040395623947,0.1122982934627677,0.4691128436502942,-0.3262059597824461,-0.0844358505922736,0.4807750395271012,0.4077541561079446,0.3699026783835915,0.793832617380799,0.5559696506671555,0.7615507042666044,0.2549186104170887,0.0519029100363762,0.1479986475698186,0.5564778618220464,0.2224669057482176,0.785980769528972,0.27,974
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9788
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9884
0,0,0.3380378768861463,0.2488386138162653,0.7954409533403483,-0.2766631029062818,0.0023219701189547,-0.0486725365308471,0.515023587996755,0.4409992684732423,0.281466982443112,0.5857666062312045,0.4329888597333959,0.7373072151576554,0.2517797481363706,0.0592316273170327,0.1967349246683978,0.6314412940916174,0.32638484166018,0.8369289112337782,0.22,9983
